"type","public","latitude","longitude","city","province","region"
"unknown",NA,51.2459723,3.2010008,"Brugge","West Flanders","Flanders"
"unknown",NA,49.650364,5.8223872,"Arlon","Luxembourg","Wallonia"
"unknown",1,51.2399736,4.3370166,"Zwijndrecht","Antwerp","Flanders"
"unknown",NA,50.6977708,3.3463454,"Warcoing","Hainaut","Wallonia"
"unknown",NA,50.7022423,3.3504538,"Warcoing","Hainaut","Wallonia"
"unknown",NA,51.0945496,4.9279527,"Westerlo","Antwerp","Flanders"
"unknown",NA,51.0945496,4.9279527,"Westerlo","Antwerp","Flanders"
"unknown",NA,50.3985852,4.2742287,"Anderlues","Hainaut","Wallonia"
"unknown",NA,50.4580051,4.4587209,"JumetCharleroi)","Hainaut","Wallonia"
"unknown",NA,50.6363259,5.8750751,"Thimister-Clermont","Liege","Wallonia"
"unknown",NA,50.7292284,3.8543643,"Deux-Acren","Hainaut","Wallonia"
"unknown",NA,50.6328016,5.8326029,"Chaineux","Liege","Wallonia"
"unknown",NA,50.6238021,5.822603,"Battice","Liege","Wallonia"
"unknown",NA,50.6212564,5.7990665,"Battice","Liege","Wallonia"
"unknown",NA,50.607276,5.8114169,"Grand-Rechain","Liege","Wallonia"
"unknown",NA,50.6313835,5.7730954,"Battice","Liege","Wallonia"
"unknown",NA,50.6615959,5.7589951,"Bolland","Liege","Wallonia"
"unknown",NA,50.6881748,5.7695828,"Julémont","Liege","Wallonia"
"unknown",NA,50.639325,5.7939147,"Herve","Liege","Wallonia"
"unknown",NA,50.6641785,5.823377,"Charneux","Liege","Wallonia"
"unknown",NA,50.6426639,5.7940388,"Herve","Liege","Wallonia"
"unknown",NA,50.6481048,5.807994,"Battice","Liege","Wallonia"
"unknown",NA,50.6391364,5.7954592,"Herve","Liege","Wallonia"
"unknown",NA,50.9664304,5.6987259,"Maasmechelen","Limburg","Flanders"
"unknown",NA,50.9612607,5.6974041,"Maasmechelen","Limburg","Flanders"
"unknown",NA,50.9851669,5.7174797,"Maasmechelen","Limburg","Flanders"
"unknown",NA,50.8193178,4.3374016,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8223994,4.3289841,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8113754,4.3231899,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8265828,4.3310295,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8099615,4.327623,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8097275,4.3324114,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8086047,4.3142061,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.804732,4.3176021,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.9569637,5.5175558,"Genk","Limburg","Flanders"
"unknown",NA,51.2301395,2.9153664,"Oostende","West Flanders","Flanders"
"unknown",NA,50.9175372,3.30445,"Oostrozebeke","West Flanders","Flanders"
"unknown",NA,51.2807395,4.6614282,"Westmalle","Antwerp","Flanders"
"unknown",NA,51.2419099,5.2410123,"Lommel","Limburg","Flanders"
"unknown",NA,51.2104827,4.4188834,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.2246944,5.1311413,"Dessel","Antwerp","Flanders"
"unknown",NA,51.2246944,5.1311413,"DESSEL","Antwerp","Flanders"
"unknown",NA,50.999496,5.6056919,"Maasmechelen","Limburg","Flanders"
"unknown",NA,51.2246944,5.1311413,"Dessel","Antwerp","Flanders"
"unknown",NA,51.2225834,5.2146242,"Mol","Antwerp","Flanders"
"unknown",NA,50.5478996,4.7915729,"Meux","Namur","Wallonia"
"unknown",NA,51.1324398,2.7445234,"Nieuwpoort","West Flanders","Flanders"
"unknown",NA,50.7989728,3.2738513,"Kortrijk","West Flanders","Flanders"
"unknown",NA,50.7989728,3.2738513,"Kortrijk","West Flanders","Flanders"
"unknown",NA,50.599496,5.566382,"Angleur","Liege","Wallonia"
"unknown",NA,50.7654658,4.4501715,"Hoeilaart","Flemish Brabant","Flanders"
"unknown",NA,50.4761067,4.8464245,"Saint-Servais","Namur","Wallonia"
"unknown",NA,50.4673353,4.850733,"Namur","Namur","Wallonia"
"unknown",NA,50.4592617,4.8777535,"JambesNamur)","Namur","Wallonia"
"unknown",NA,50.40592,3.8747975,"La","Hainaut","Wallonia"
"unknown",NA,50.4109496,3.8925462,"Frameries","Hainaut","Wallonia"
"unknown",NA,50.409713,3.9008634,"Frameries","Hainaut","Wallonia"
"unknown",NA,50.4025351,3.8978583,"Frameries","Hainaut","Wallonia"
"unknown",NA,50.3911453,3.8710048,"Frameries","Hainaut","Wallonia"
"unknown",NA,50.4078257,4.441693,"Charleroi","Hainaut","Wallonia"
"fix",0,50.7164415,4.39123,"Waterloo","Walloon Brabant","Wallonia"
"unknown",NA,50.4661432,4.8382854,"Namur","Namur","Wallonia"
"unknown",NA,50.4063041,3.8948378,"Frameries","Hainaut","Wallonia"
"unknown",NA,50.7057612,4.593258,"Wavre","Walloon Brabant","Wallonia"
"unknown",NA,51.1199697,3.775498,"Desteldonk","East Flanders","Flanders"
"unknown",NA,50.9706269,4.1856952,"Opwijk","Flemish Brabant","Flanders"
"unknown",NA,50.967905,4.1819637,"Opwijk","Flemish Brabant","Flanders"
"unknown",NA,50.6777335,4.2290238,"Ittre","Walloon Brabant","Wallonia"
"unknown",NA,51.1473453,4.5549402,"Lier","Antwerp","Flanders"
"unknown",NA,51.276002,4.3319185,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.1769423,4.4055698,"Wilrijk","Antwerp","Flanders"
"unknown",NA,50.6430364,6.0178686,"Eupen","Liege","Wallonia"
"unknown",NA,50.9208487,5.3546082,"Hasselt","Limburg","Flanders"
"unknown",NA,51.0517983,4.4541452,"Mechelen","Antwerp","Flanders"
"unknown",NA,50.8786492,5.3049304,"Alken","Limburg","Flanders"
"unknown",NA,50.8447555,5.3379418,"Wellen","Limburg","Flanders"
"unknown",NA,50.9706573,4.1905404,"Opwijk","Flemish Brabant","Flanders"
"unknown",NA,50.9107392,4.2497858,"Kobbegem","Flemish Brabant","Flanders"
"unknown",NA,50.8786492,5.3049304,"Alken","Limburg","Flanders"
"unknown",NA,50.8786492,5.3049304,"Alken","Limburg","Flanders"
"unknown",NA,50.5826927,5.5565655,"Liège","Liege","Wallonia"
"unknown",NA,50.9298586,3.1878348,"Izegem","West Flanders","Flanders"
"unknown",NA,50.6336937,6.0406178,"Eupen","Liege","Wallonia"
"unknown",NA,50.6203799,6.0913137,"Eupen","Liege","Wallonia"
"unknown",NA,49.7291422,5.8094153,"Attert","Luxembourg","Wallonia"
"unknown",NA,50.1966077,6.1376625,"Burg-Reuland","Liege","Wallonia"
"unknown",NA,51.1829517,4.6042006,"Broechem","Antwerp","Flanders"
"unknown",NA,50.7524188,3.616282,"Ronse","East Flanders","Flanders"
"unknown",NA,50.8572669,4.3519667,"Brussel","Brussels","Brussels"
"unknown",NA,50.838844,4.3721912,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6660924,4.381443,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6653666,4.3819128,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6940107,4.5743176,"Limal","Walloon Brabant","Wallonia"
"unknown",NA,51.1563551,4.4445761,"Edegem","Antwerp","Flanders"
"unknown",NA,51.2807128,4.3313814,"Antwerpen","Antwerp","Flanders"
"unknown",0,50.8515077,4.4535382,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.850169,3.6158509,"Oudenaarde","East Flanders","Flanders"
"unknown",NA,51.1972178,3.2140093,"Brugge","West Flanders","Flanders"
"unknown",NA,51.3256338,4.9543182,"Turnhout","Antwerp","Flanders"
"unknown",NA,49.6779646,5.7989725,"Arlon","Luxembourg","Wallonia"
"unknown",NA,50.7565591,3.909471,"Geraardsbergen","East Flanders","Flanders"
"unknown",NA,50.5716003,5.3932239,"Engis","Liege","Wallonia"
"unknown",NA,50.7327863,5.9671165,"Plombières","Liege","Wallonia"
"unknown",NA,50.7376587,5.954047,"Plombières","Liege","Wallonia"
"unknown",NA,50.871292,4.4608238,"Zaventem","Flemish Brabant","Flanders"
"unknown",NA,50.871292,4.4608238,"Zaventem","Flemish Brabant","Flanders"
"unknown",NA,51.0436103,4.3697231,"Willebroek","Antwerp","Flanders"
"unknown",NA,50.8286387,4.4494347,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4702939,4.8660464,"Namur","Namur","Wallonia"
"unknown",NA,50.3313598,3.7155057,"Honnelles","Hainaut","Wallonia"
"unknown",NA,50.4893112,4.3289975,"Gouy-lez-Piéton","Hainaut","Wallonia"
"unknown",NA,51.135005,4.3881193,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1331975,4.3838293,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1315176,4.402533,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.143893,4.3817838,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1285179,4.3901505,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1400354,4.3738404,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1139012,4.3732763,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1106735,4.3609527,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1206912,4.3928843,"Aartselaar","Antwerp","Flanders"
"unknown",NA,50.5831277,5.2611697,"Villers-le-Bouillet","Liege","Wallonia"
"unknown",NA,51.2729363,4.3743373,"Antwerpen","Antwerp","Flanders"
"unknown",NA,50.3692802,5.8725554,"Trois-Ponts","Liege","Wallonia"
"unknown",NA,50.5674566,5.8104776,"Pepinster","Liege","Wallonia"
"unknown",NA,50.743906,5.7008839,"Visé","Liege","Wallonia"
"unknown",NA,50.6591367,5.9753593,"Welkenraedt","Liege","Wallonia"
"unknown",NA,49.6955038,5.8099286,"Arlon","Luxembourg","Wallonia"
"unknown",NA,50.8884218,5.1922697,"NieuwerkerkenLimb.)","Limburg","Flanders"
"unknown",NA,51.0364815,5.5302914,"Opglabbeek","Limburg","Flanders"
"unknown",NA,50.8568586,3.1804297,"Wevelgem","West Flanders","Flanders"
"unknown",NA,51.2398198,4.4111945,"Antwerpen","Antwerp","Flanders"
"unknown",NA,50.8847453,4.1602477,"Ternat","Flemish Brabant","Flanders"
"unknown",NA,50.8847453,4.1602477,"Ternat","Flemish Brabant","Flanders"
"unknown",NA,50.6766577,5.4726908,"Awans","Liege","Wallonia"
"unknown",NA,50.6103478,5.5775123,"Angleur","Liege","Wallonia"
"unknown",NA,50.8716297,4.4165581,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.0102462,5.5285053,"Sainte-Ode","Luxembourg","Wallonia"
"unknown",NA,50.0371984,5.5483496,"Sainte-Ode","Luxembourg","Wallonia"
"unknown",NA,50.0117976,5.5813983,"Sainte-Ode","Luxembourg","Wallonia"
"unknown",NA,51.2110068,4.5832496,"Oelegem","Antwerp","Flanders"
"unknown",1,50.4895058,4.8449136,"Saint-Marc","Namur","Wallonia"
"unknown",NA,50.4148596,4.4480864,"Charleroi","Hainaut","Wallonia"
"unknown",NA,50.4078257,4.441693,"Charleroi","Hainaut","Wallonia"
"unknown",NA,50.8526058,4.448905,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8526058,4.448905,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.6181813,4.3293161,"Nivelles","Walloon Brabant","Wallonia"
"unknown",NA,50.6195849,6.0449699,"Eupen","Liege","Wallonia"
"unknown",NA,50.6449942,6.0512412,"Eupen","Liege","Wallonia"
"unknown",NA,50.6309528,6.0284119,"Eupen","Liege","Wallonia"
"unknown",NA,50.6315701,6.0401634,"Eupen","Liege","Wallonia"
"unknown",NA,50.630929,6.0729212,"Eupen","Liege","Wallonia"
"unknown",NA,50.6342626,6.0764268,"Eupen","Liege","Wallonia"
"unknown",NA,50.6210867,6.0406054,"Eupen","Liege","Wallonia"
"unknown",NA,50.6264465,6.0407103,"Eupen","Liege","Wallonia"
"unknown",NA,50.9153644,4.0436157,"Aalst","East Flanders","Flanders"
"unknown",NA,51.2086458,3.2261938,"Brugge","West Flanders","Flanders"
"unknown",NA,51.2167864,3.2241199,"Brugge","West Flanders","Flanders"
"unknown",NA,50.4693955,3.8561524,"Saint-Ghislain","Hainaut","Wallonia"
"unknown",NA,50.850768,4.729934,"Heverlee","Flemish Brabant","Flanders"
"unknown",NA,50.336038,4.2957697,"Thuin","Hainaut","Wallonia"
"unknown",NA,50.3203498,4.3887052,"Ham-sur-Heure","Flemish Brabant","Flanders"
"unknown",NA,50.3795024,4.3801332,"Montigny-le-Tilleul","Hainaut","Wallonia"
"unknown",NA,50.3353067,4.5228159,"Gerpinnes","Hainaut","Wallonia"
"unknown",NA,51.2386043,5.0693681,"Dessel","Antwerp","Flanders"
"unknown",NA,51.1490937,4.8942745,"Olen","Antwerp","Flanders"
"unknown",NA,51.0132654,4.3111349,"Londerzeel","Flemish Brabant","Flanders"
"unknown",NA,50.9331293,5.5280568,"Genk","Limburg","Flanders"
"unknown",NA,50.4634175,4.9098531,"Namur","Namur","Wallonia"
"unknown",NA,50.920039,3.175263,"Roeselare","West Flanders","Flanders"
"unknown",NA,50.9901938,3.841349,"Wetteren","East Flanders","Flanders"
"unknown",NA,50.4732032,4.460369,"Gosselies","Hainaut","Wallonia"
"unknown",NA,50.8866049,3.4376734,"Waregem","West Flanders","Flanders"
"unknown",NA,50.904446,3.4027078,"Waregem","West Flanders","Flanders"
"unknown",NA,50.8828145,3.4329562,"Waregem","West Flanders","Flanders"
"unknown",NA,50.8019192,5.2202655,"Sint-Truiden","Limburg","Flanders"
"unknown",NA,50.9308638,3.624832,"Nazareth","East Flanders","Flanders"
"unknown",NA,50.8435396,3.6134315,"Oudenaarde","East Flanders","Flanders"
"unknown",NA,50.5815561,5.127043,"Burdinne","Liege","Wallonia"
"unknown",NA,50.5818858,5.0779283,"Burdinne","Liege","Wallonia"
"unknown",NA,50.8748062,5.519376,"Bilzen","Limburg","Flanders"
"unknown",NA,50.6055658,3.4036214,"Tournai","Hainaut","Wallonia"
"unknown",NA,51.1080821,2.6695993,"Koksijde","West Flanders","Flanders"
"unknown",NA,50.8337919,4.3515365,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.2212315,2.9414896,"Oostende","West Flanders","Flanders"
"unknown",NA,51.2212315,2.9414896,"Oostende","West Flanders","Flanders"
"unknown",NA,51.0774237,3.7414489,"Gent","East Flanders","Flanders"
"unknown",NA,51.2519719,4.3937929,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.0569881,4.4549391,"Mechelen","Antwerp","Flanders"
"unknown",NA,51.0569881,4.4549391,"Mechelen","Antwerp","Flanders"
"unknown",NA,50.8024326,4.8708913,"Hoegaarden","Flemish Brabant","Flanders"
"unknown",NA,50.8418937,4.3732888,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.635268,5.5915565,"Liège","Liege","Wallonia"
"unknown",1,50.8157711,4.4294998,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8157711,4.4294998,"Bruxelles","Brussels","Brussels"
"unknown",1,51.134982,5.4613302,"Peer","Limburg","Flanders"
"unknown",1,51.1367272,5.4209421,"Peer","Limburg","Flanders"
"fix",1,51.1225976,5.4962471,"Peer","Limburg","Flanders"
"unknown",1,51.0868655,5.4443551,"Peer","Limburg","Flanders"
"unknown",1,50.4766678,3.8103505,"Tertre","Hainaut","Wallonia"
"unknown",1,50.4766678,3.8103505,"Tertre","Hainaut","Wallonia"
"unknown",1,51.0994968,4.8703907,"Westerlo","Antwerp","Flanders"
"unknown",1,50.8607161,3.4258711,"Waregem","West Flanders","Flanders"
"unknown",1,51.1891579,3.1421014,"Varsenare","West Flanders","Flanders"
"unknown",1,51.1326056,5.5388251,"Meeuwen-Gruitrode","Limburg","Flanders"
"unknown",1,51.095623,5.5331025,"Meeuwen-Gruitrode","Limburg","Flanders"
"unknown",1,50.851398,4.3571559,"Bruxelles","Brussels","Brussels"
"unknown",1,50.459267,4.8504571,"Namur","Namur","Wallonia"
"unknown",1,50.584341,4.3628863,"Thines","Walloon Brabant","Wallonia"
"unknown",1,50.5833133,4.3632593,"Nivelles","Walloon Brabant","Wallonia"
"unknown",1,50.5833133,4.3632593,"Nivelles","Walloon Brabant","Wallonia"
"unknown",1,50.3499343,5.4836494,"Barvaux-sur-Ourthe","Luxembourg","Wallonia"
"unknown",1,50.2929668,5.5911803,"Erezée","Luxembourg","Wallonia"
"unknown",1,49.9728351,5.3463723,"Saint-Hubert","Luxembourg","Wallonia"
"unknown",1,49.6672889,5.5710831,"Etalle","Luxembourg","Wallonia"
"unknown",1,49.6243171,5.6819535,"Châtillon","Luxembourg","Wallonia"
"unknown",1,51.145266,4.857953,"Olen","Antwerp","Flanders"
"unknown",1,50.4831132,4.4515616,"Gosselies","Hainaut","Wallonia"
"unknown",1,50.6890793,4.3332672,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",1,50.6888749,5.2741279,"Waremme","Liege","Wallonia"
"unknown",1,50.6888749,5.2741279,"Waremme","Liege","Wallonia"
"unknown",1,50.7000419,3.2697868,"Estaimpuis","Hainaut","Wallonia"
"unknown",1,50.9297613,3.9672097,"Erpe-Mere","East Flanders","Flanders"
"unknown",1,49.639723,5.349465,"Villers-devant-Orval","Luxembourg","Wallonia"
"unknown",1,50.6406878,5.4444752,"Grâce-Hollogne","Liege","Wallonia"
"unknown",1,50.1915985,4.3517768,"Boussu-lez-Walcourt","Hainaut","Wallonia"
"unknown",1,50.1915985,4.3517768,"Froidchapelle","Hainaut","Wallonia"
"unknown",1,50.8754843,4.3551248,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8754843,4.3551248,"Bruxelles","Brussels","Brussels"
"unknown",1,50.2015442,4.3708601,"Froidchapelle","Hainaut","Wallonia"
"unknown",1,50.6149523,5.8439288,"Dison","Liege","Wallonia"
"unknown",1,50.6674904,5.5073923,"Grâce-Hollogne","Liege","Wallonia"
"unknown",1,50.6674904,5.5073923,"Grâce-Hollogne","Liege","Wallonia"
"unknown",1,50.6674904,5.5073923,"Grâce-Hollogne","Liege","Wallonia"
"unknown",1,50.6674904,5.5073923,"Grâce-Hollogne","Liege","Wallonia"
"unknown",1,50.5519413,4.800732,"Meux","Namur","Wallonia"
"unknown",1,50.5055004,4.8045068,"Rhisnes","Namur","Wallonia"
"unknown",1,50.507393,4.8150906,"Rhisnes","Namur","Wallonia"
"unknown",1,50.441507,4.7797319,"Floreffe","Namur","Wallonia"
"unknown",1,49.6968826,5.3133254,"Florenville","Luxembourg","Wallonia"
"unknown",1,50.6700382,5.5268029,"Alleur","Liege","Wallonia"
"unknown",1,49.8427636,4.9692416,"Alle","Namur","Wallonia"
"unknown",1,49.8464801,4.9698282,"Alle","Namur","Wallonia"
"unknown",1,50.6661436,4.6263469,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",1,50.6658134,4.6165181,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",1,50.6495289,5.4903542,"Grâce-Hollogne","Liege","Wallonia"
"unknown",1,50.4519455,3.9157264,"Mons","Hainaut","Wallonia"
"unknown",1,50.637993,5.5691839,"Liège","Liege","Wallonia"
"unknown",1,50.637993,5.5691839,"Liège","Liege","Wallonia"
"unknown",1,50.6320858,5.6191897,"Liège","Liege","Wallonia"
"unknown",1,51.0621545,4.8242914,"Westmeerbeek","Antwerp","Flanders"
"fix",1,51.0473373,5.2214769,"Beringen","Limburg","Flanders"
"fix",0,51.0845852,5.3253305,"Beringen","Limburg","Flanders"
"fix",0,51.0560039,5.1593496,"Beringen","Limburg","Flanders"
"unknown",1,51.0741683,5.2168643,"Beringen","Limburg","Flanders"
"fix",0,51.0643062,5.2177971,"Beringen","Limburg","Flanders"
"unknown",1,50.8554623,4.444728,"Brussel","Brussels","Brussels"
"unknown",1,50.8159784,4.3011744,"Brussel","Brussels","Brussels"
"unknown",1,50.9495249,5.1017975,"Halen","Limburg","Flanders"
"unknown",1,50.901309,4.4075556,"Brussel","Brussels","Brussels"
"unknown",1,50.6430315,5.5707457,"Liège","Liege","Wallonia"
"unknown",1,50.8383912,4.3967253,"Bruxelles","Brussels","Brussels"
"unknown",1,51.1458805,4.9298606,"Geel","Antwerp","Flanders"
"unknown",1,51.1453393,4.9295905,"Geel","Antwerp","Flanders"
"unknown",1,51.1453393,4.9295905,"Geel","Antwerp","Flanders"
"unknown",1,50.6513367,5.5473074,"Ans","Liege","Wallonia"
"unknown",1,50.4758627,5.37778,"Tinlot","Liege","Wallonia"
"unknown",1,51.0131524,4.3190606,"Londerzeel","Flemish Brabant","Flanders"
"unknown",1,50.8887725,3.8932374,"Herzele","East Flanders","Flanders"
"unknown",1,51.0241429,5.3743279,"Genk","Limburg","Flanders"
"unknown",1,50.7964071,5.6715875,"Eben-Emael","Liege","Wallonia"
"unknown",1,51.1281343,4.2149456,"Temse","East Flanders","Flanders"
"unknown",1,51.031952,4.4857526,"Mechelen","Antwerp","Flanders"
"unknown",1,50.9835627,4.6325065,"Haacht","Flemish Brabant","Flanders"
"unknown",1,50.842085,4.2803284,"Dilbeek","Flemish Brabant","Flanders"
"unknown",1,51.2200308,5.2054391,"Mol","Antwerp","Flanders"
"unknown",1,50.6293934,5.5312526,"Saint-NicolasLg","Liege","Wallonia"
"unknown",1,50.6204769,5.5307678,"Saint-NicolasLg","Liege","Wallonia"
"unknown",1,50.6320671,5.5094698,"Saint-NicolasLg","Liege","Wallonia"
"unknown",1,50.6318787,5.5385923,"Saint-NicolasLg","Liege","Wallonia"
"unknown",1,50.6368731,5.5251239,"Saint-NicolasLg","Liege","Wallonia"
"unknown",1,51.0052268,3.7543717,"Merelbeke","East Flanders","Flanders"
"unknown",1,50.8022139,4.9730219,"Tienen","Flemish Brabant","Flanders"
"unknown",1,51.1150515,4.8568548,"Westerlo","Antwerp","Flanders"
"unknown",1,50.9816779,3.339881,"Tielt","West Flanders","Flanders"
"unknown",1,51.2264023,4.412241,"Antwerpen","Antwerp","Flanders"
"unknown",1,50.9892746,4.7825873,"Begijnendijk","Flemish Brabant","Flanders"
"unknown",1,51.0219126,4.7835089,"Begijnendijk","Flemish Brabant","Flanders"
"unknown",1,51.141273,5.5970067,"Bree","Limburg","Flanders"
"unknown",1,51.1560144,5.6054997,"Bree","Limburg","Flanders"
"unknown",1,51.1404678,5.6216394,"Bree","Limburg","Flanders"
"unknown",1,50.7553574,4.2716941,"Huizingen","Flemish Brabant","Flanders"
"unknown",1,50.9810491,5.2428533,"Lummen","Limburg","Flanders"
"unknown",1,51.0510548,5.5885055,"Opglabbeek","Limburg","Flanders"
"unknown",1,51.0440122,5.5838605,"Opglabbeek","Limburg","Flanders"
"unknown",1,51.172002,4.9584197,"Geel","Antwerp","Flanders"
"unknown",1,51.2359736,2.9271778,"Oostende","West Flanders","Flanders"
"unknown",1,50.937457,3.2668332,"Ingelmunster","West Flanders","Flanders"
"unknown",1,50.872882,5.313147,"Ulbeek","Limburg","Flanders"
"unknown",1,50.8364036,4.3784603,"Brussel","Brussels","Brussels"
"unknown",1,50.8366595,4.376632,"Brussel","Brussels","Brussels"
"unknown",1,50.6898168,5.614584,"Herstal","Liege","Wallonia"
"unknown",1,50.920039,3.175263,"Roeselare","West Flanders","Flanders"
"unknown",1,50.9384854,4.0568497,"Erembodegem","East Flanders","Flanders"
"unknown",1,50.80373,4.3141221,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8231091,4.3505776,"Brussel","Brussels","Brussels"
"unknown",1,51.2496348,4.3117746,"Zwijndrecht","Antwerp","Flanders"
"unknown",1,51.2496348,4.3117746,"Zwijndrecht","Antwerp","Flanders"
"unknown",1,51.2496348,4.3117746,"Zwijndrecht","Antwerp","Flanders"
"unknown",1,51.2496348,4.3117746,"Zwijndrecht","Antwerp","Flanders"
"unknown",1,51.2496348,4.3117746,"Zwijndrecht","Antwerp","Flanders"
"unknown",1,51.0834824,5.1510215,"Ham","Limburg","Flanders"
"unknown",1,51.0834824,5.1510215,"Ham","Limburg","Flanders"
